confidence,id,metadata,source_id,target_id,type
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 51}",Security Information and Event Management,EDR,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 2}",Endpoint Detection and Response,EDR,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 52}",end_index=23232,5,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 69}",end_index=23232,953,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",5,953,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",5,803,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 8}",DNS,IPs,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",6,906,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",5,888,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",1,359,related_to
0.8,,"{""extraction_method"": ""dependency"", ""dependency_path"": ""conj -> ... -> dobj""}",Threat Profile,li>Alert Logic,access
0.8,,"{""extraction_method"": ""dependency"", ""dependency_path"": ""ccomp -> ... -> dobj""}",Dridex,li>Geoff White,access
0.8,,"{""extraction_method"": ""dependency"", ""dependency_path"": ""ccomp -> ... -> dobj""}",Forbes,millions,make
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 3}",Trojan,Symantec,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 13}",Trojan,February 2016,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 31}",Trojan,"href=""https://docs.broadcom.com",related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 63}",Trojan,doc,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 2}",Symantec,February 2016,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 20}",Symantec,"href=""https://docs.broadcom.com",related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 52}",Symantec,doc,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 5}",February 2016,"href=""https://docs.broadcom.com",related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 37}",February 2016,doc,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 1}","href=""https://docs.broadcom.com",doc,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 41}",doc,February 2019.</li>\n,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 63}",doc,li>Poslušný,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 76}",doc,Michal,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 85}",doc,FriedEx,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 94}",doc,BitPaymer,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 1}",February 2019.</li>\n,li>Poslušný,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 14}",February 2019.</li>\n,Michal,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 23}",February 2019.</li>\n,FriedEx,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 32}",February 2019.</li>\n,BitPaymer,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 65}",February 2019.</li>\n,Dridex,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 2}",li>Poslušný,Michal,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 11}",li>Poslušný,FriedEx,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 20}",li>Poslušný,BitPaymer,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 53}",li>Poslušný,Dridex,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 88}",li>Poslušný,ESET,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 94}",li>Poslušný,26 January 2018,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 3}",Michal,FriedEx,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 12}",Michal,BitPaymer,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 45}",Michal,Dridex,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 80}",Michal,ESET,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 86}",Michal,26 January 2018,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 2}",FriedEx,BitPaymer,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 35}",FriedEx,Dridex,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 70}",FriedEx,ESET,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 76}",FriedEx,26 January 2018,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 96}",FriedEx,"href=""https://www.welivesecurity.com/2018/01/26",related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 24}",BitPaymer,Dridex,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 59}",BitPaymer,ESET,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 65}",BitPaymer,26 January 2018,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 85}",BitPaymer,"href=""https://www.welivesecurity.com/2018/01/26",related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 29}",Dridex,ESET,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 35}",Dridex,26 January 2018,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 55}",Dridex,"href=""https://www.welivesecurity.com/2018/01/26",related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 2}",ESET,26 January 2018,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 22}",ESET,"href=""https://www.welivesecurity.com/2018/01/26",related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 5}",26 January 2018,"href=""https://www.welivesecurity.com/2018/01/26",related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",1,588,related_to
0.8,,"{""extraction_method"": ""dependency"", ""dependency_path"": ""ccomp -> ... -> dobj""}",Dridex Campaigns Hitting Millions of Recipients Using Unpatched Microsoft Zero-Day,li>Proofpoint,access
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 1}",February 2019.</li>\n,li>Proofpoint,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 17}",February 2019.</li>\n,Threat Actor Profile,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 39}",February 2019.</li>\n,TA505,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 79}",February 2019.</li>\n,"href=""https://www.cisa.gov//www.proofpoint.com",related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 3}",li>Proofpoint,Threat Actor Profile,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 25}",li>Proofpoint,TA505,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 37}",li>Proofpoint,Dridex,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 65}",li>Proofpoint,"href=""https://www.cisa.gov//www.proofpoint.com",related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 2}",Threat Actor Profile,TA505,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 14}",Threat Actor Profile,Dridex,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 42}",Threat Actor Profile,"href=""https://www.cisa.gov//www.proofpoint.com",related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 35}",TA505,"href=""https://www.cisa.gov//www.proofpoint.com",related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 22}",Dridex,"href=""https://www.cisa.gov//www.proofpoint.com",related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 17}",TA505,"GlobeImposter"">https://www.proofpoint.com",related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 4}",Dridex,"GlobeImposter"">https://www.proofpoint.com",related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 88}","GlobeImposter"">https://www.proofpoint.com",February 2019.</li>\n,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 1}",February 2019.</li>\n,li>,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 24}",February 2019.</li>\n,Ran Mosessco,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 20}",li>,Ran Mosessco,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 90}",Ran Mosessco,2,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",2,857,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 36}",year,FTP,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 42}",year,ForcePoint,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 54}",year,18 January 2018,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 71}",year,https://blogs.forcepoint.com/blog/security-labs/new-year-new-look-dridex-compromised-ftp,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 3}",FTP,ForcePoint,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 15}",FTP,18 January 2018,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 32}",FTP,https://blogs.forcepoint.com/blog/security-labs/new-year-new-look-dridex-compromised-ftp,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 2}",ForcePoint,18 January 2018,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 19}",ForcePoint,https://blogs.forcepoint.com/blog/security-labs/new-year-new-look-dridex-compromised-ftp,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 2}",18 January 2018,https://blogs.forcepoint.com/blog/security-labs/new-year-new-look-dridex-compromised-ftp,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 13}",https://blogs.forcepoint.com/blog/security-labs/new-year-new-look-dridex-compromised-ftp,February 2019.</li>\n,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 35}",https://blogs.forcepoint.com/blog/security-labs/new-year-new-look-dridex-compromised-ftp,li>Sanghavi,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 48}",https://blogs.forcepoint.com/blog/security-labs/new-year-new-look-dridex-compromised-ftp,Mithun,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 57}",https://blogs.forcepoint.com/blog/security-labs/new-year-new-look-dridex-compromised-ftp,DRIDEX,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 1}",February 2019.</li>\n,li>Sanghavi,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 14}",February 2019.</li>\n,Mithun,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 23}",February 2019.</li>\n,DRIDEX,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 2}",li>Sanghavi,Mithun,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 11}",li>Sanghavi,DRIDEX,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 3}",Mithun,DRIDEX,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",2,255,related_to
0.8,,"{""extraction_method"": ""dependency"", ""dependency_path"": ""ROOT -> ... -> dobj""}",Official Blog,Intelligence Blog,access
0.8,,"{""extraction_method"": ""dependency"", ""dependency_path"": ""conj -> ... -> dobj""}",Trend Micro,li>Talos Group,access
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 68}",Nation,the Islamic Republic of Iran,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 5}",the Islamic Republic of Iran,the United States,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 27}",the Islamic Republic of Iran,Iran,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 5}",the United States,Iran,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 11}",Chunk(text='Flag,Iranian,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 26}",CISA,CISA,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 59}",CISA,Contact Information,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",7,752,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 59}",Iran,Iranian,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",3,675,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 2}",the Islamic Revolutionary Guard Corps,IRGC,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 34}",the Islamic Revolutionary Guard Corps,Iranian,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 28}",IRGC,Iranian,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 64}",Iranian,Iranian,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 97}",Iranian,IRGC,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",1,715,related_to
0.8,,"{""extraction_method"": ""dependency"", ""dependency_path"": ""ROOT -> ... -> pobj""}",the U.S. Department of Justice,March 2016,indict
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 78}",February 2014 -,the Sands,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 26}",the Sands,Las Vegas,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 37}",the Sands,Nevada,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 98}",the Sands,Social Security Numbers,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 2}",Las Vegas,Nevada,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 63}",Las Vegas,Social Security Numbers,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 55}",Nevada,Social Security Numbers,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 47}",Social Security Numbers,Bloomberg,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 70}",Social Security Numbers,December 2014,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 14}",Bloomberg,December 2014,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 90}",Bloomberg,Sands,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 63}",December 2014,Sands,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 74}",Sands,end_index=5249,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 52}",end_index=5249,2,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 69}",end_index=5249,712,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",2,712,related_to
0.8,,"{""extraction_method"": ""dependency"", ""dependency_path"": ""advcl -> ... -> pobj""}",the U.S. Justice Department,March 2018,indict
0.8,,"{""extraction_method"": ""dependency"", ""dependency_path"": ""acl -> ... -> pobj""}",the U.S. Justice Department,the Mabna Institute,associate
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 1}",144,U.S.,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 20}",144,176,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 44}",144,21,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 66}",144,47,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 15}",U.S.,176,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 39}",U.S.,21,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 61}",U.S.,47,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 21}",176,21,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 43}",176,47,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 93}",176,the U.S. Department of Labor,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 20}",21,47,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 70}",21,the U.S. Department of Labor,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 48}",47,the U.S. Department of Labor,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 78}",47,the Federal Energy Regulatory Commission,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 2}",the U.S. Department of Labor,the Federal Energy Regulatory Commission,related_to
